Qualification Code,Qualification Title,Qualification Status,Currency Period Start Date,Currency Period End Date,Extent,Scope Start Date,Scope End Date,NSW Delivery Approved,VIC Delivery Approved,QLD Delivery Approved,SA Delivery Approved,WA Delivery Approved,TAS Delivery Approved,NT Delivery Approved,ACT Delivery Approved,International Delivery Approved,Organisation Code,Legal Name,Business name(s),RTO Status,Registration Manager,Legal authority,Initial Registration Date,Registration Start Date,Registration End Date,Registration End Reason,Head Office Physical Address,Head Office location state,Latitude,Longitude,RTO Type,ABN,ACN,URL,CEO Contact Name,CEO Email,CEO Mobile,CEO Phone,Public Enquiries Contact name,Public Enquiries Contact role job title,Public Enquiries Group name,Public Enquiries Organisation,Public Enquiries Email,Public Enquiries Mobile,Public Enquiries Phone,Registration Enquiries contact name,Registration Enquiries Contact role job title,Registration Enquiries Email,Registration Enquiries Mobile,Registration Enquiries Phone,Current Restriction/Regulatory Decision
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,29/06/2032,False,False,False,False,True,False,False,False,False,52395,Department of Training and Workforce Development,TAFE International Western Australia,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,29/06/2011,30/06/2025,29/06/2032,,"16 Parkland Rd, OSBORNE PARK, WA, 6017",Western Australia,-31.91654,115.81596,"Technical And Further Education Institute, Skills Institute Or Polytechnic",28925312809,,http://www.tafeinternational.wa.edu.au,Jodie Wallace,karen.kelleher@dtwd.wa.gov.au,0427823231,92182161,Ms Karen Kelleher,General Manager,,Department of Training and Workforce Development,karen.kelleher@dtwd.wa.gov.au,,0892182161,Ms Karen Kelleher,General Manager,karen.kelleher@dtwd.wa.gov.au,,0892182161,True
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,30/09/2032,True,True,True,True,True,True,True,True,False,52612,Correspondence Training Australia Pty Ltd,TRAINING INSTITUTE AUSTRALASIA,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,12/09/2013,01/10/2018,30/09/2025,,"176 Wellington St, EAST PERTH, WA, 6004",Western Australia,-31.954244,115.868375,Education/training Business Or Centre: Privately Operated Registered Training Organisation,16156417328,156417328,http://www.tiawa.com.au,Ms Thi My Hoa (Teresa) Nguyen,CFO@tiawa.com.au,0432054475,1300606267,Ms Thi My Hoa (Teresa) Nguyen,Chief Financial Officer,,Correspondence Training Australia Pty Ltd,CFO@tiawa.com.au,0432054475,1300606267,Ms Thi My Hoa (Teresa) Nguyen,CFO,CFO@tiawa.com.au,0432054475,1300606267,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,31/05/2032,True,True,True,True,True,True,True,True,False,52785,FEDERATION ACADEMY AUSTRALIA PTY LTD,,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,12/05/2016,01/06/2025,31/05/2032,,"Level 3 160 Edward St, BRISBANE CITY, QLD, 4000",Queensland,-27.46815,153.02687,Education/training Business Or Centre: Privately Operated Registered Training Organisation,24169939100,169939100,http://www.federationacademy.edu.au,Mr Mel Dsouza,mel@federationacademy.edu.au,,1300202266,Ms. Sandra Nicholson,Director of Studies,,FEDERATION ACADEMY AUSTRALIA PTY LTD,sandra@federationacademy.edu.au,,1300202266,Ms. Sandra Nicholson,Director of Studies,sandra@federationacademy.edu.au,,1300202266,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,13/06/2022,,False,False,False,False,True,False,False,False,False,52786,North Metropolitan TAFE,North Metropolitan TAFE,Current,Western Australian Training Accreditation Council (WA TAC),Section 27(1) of the Vocational Education and Training Act WA 1996,11/04/2016,09/11/2023,30/04/2030,,"Joondalup Campus, 35 Kendrew Crescent, JOONDALUP, WA, 6027",Western Australia,-31.74782,115.77225,"Technical And Further Education Institute, Skills Institute Or Polytechnic",23489495403,,https://www.northmetrotafe.wa.edu.au,Ms Michelle Hoad,ceo@nmtafe.wa.edu.au,,1300300822,Ms Vivienne Scott,Director Quality and Development,,North Metropolitan TAFE,curriculum@nmtafe.wa.edu.au,,1300300822,Ms Vivienne Scott,Director Quality and Development,curriculum@nmtafe.wa.edu.au,,1300300822,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,13/06/2022,,False,False,False,False,True,False,False,False,False,52787,South Metropolitan TAFE,South Metropolitan TAFE,Current,Western Australian Training Accreditation Council (WA TAC),Section 27(1) of the Vocational Education and Training Act WA 1996,11/04/2016,12/10/2023,30/04/2030,,"130 Murdoch Drive, MURDOCH, WA, 6150",Western Australia,-32.07449,115.84618,"Technical And Further Education Institute, Skills Institute Or Polytechnic",15965263323,,http://www.southmetrotafe.wa.edu.au,Ms Darshi Ganeson,quality@smtafe.wa.edu.au,,1800001001,South Metro TAFE Quality,Quality and Curriculum Officer,,South Metropolitan TAFE,quality@smtafe.wa.edu.au,,1800001001,Kane Depiazz,Director Quality and Development,quality@smtafe.wa.edu.au,,0892299230,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,13/06/2022,,False,False,False,False,True,False,False,False,False,52790,South Regional TAFE,South Regional TAFE,Current,Western Australian Training Accreditation Council (WA TAC),Section 27(1) of the Vocational Education and Training Act WA 1996,11/04/2016,07/12/2023,30/04/2030,,"930 Robertson Drive, BUNBURY, WA, 6230",Western Australia,-33.36458,115.65274,"Technical And Further Education Institute, Skills Institute Or Polytechnic",91808808097,,http://www.southregionaltafe.wa.edu.au,Blair Marsh,omd@srtafe.wa.edu.au,,63713151,Academic Quality,Academic Quality,,South Regional TAFE,academicquality@srtafe.wa.edu.au,,0863713000,Kate Moore,Director Academic Quality and Development,kate.moore@srtafe.wa.edu.au,0417953446,0863713328,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,31/05/2030,True,True,True,True,True,True,True,True,False,52791,ILEARN OZ PTY LTD,iLearn OZ;MELBOURNE METRO COLLEGE,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,12/05/2016,01/06/2023,31/05/2030,,"Level 5 440 Elizabeth St, MELBOURNE, VIC, 3000",Victoria,-37.80859,144.96078,Education/training Business Or Centre: Privately Operated Registered Training Organisation,56610041775,610041775,,Mr Shanta Kumar Shrestha,shanta@ilearnoz.edu.au,0425364345,0425364345,Mr Shanta Kumar Shrestha,Chief Executive Officer,,ILEARN OZ PTY LTD,shanta@ilearnoz.edu.au,0425364345,0425364345,Mr Shanta Kumar Shrestha,Chief Executive Officer,shanta@ilearnoz.edu.au,0425364345,0425364345,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,08/11/2030,True,True,True,True,True,True,True,True,False,52809,Trump College Pty Ltd as Trustee for Trump College Unit Trust,Campbell Institute,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,10/11/2016,10/11/2023,08/11/2030,,"Level 1, 16-20 Good Street, GRANVILLE, NSW, 2142",New South Wales,-33.831484,151.011387,Education/training Business Or Centre: Privately Operated Registered Training Organisation,28157907339,609476888,http://www.campbellinstitute.edu.au,Mr Harpreet Singh,hsingh.trump@gmail.com,0422092884,0422092884,Mr Harpreet Singh,HMA,,Trump College Pty Ltd as Trustee for Trump College Unit Trust,hsingh.trump@gmail.com,0422092884,0422092884,Mr Harpreet Singh,VET,hsingh.trump@gmail.com,0422092884,0422092884,True
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,31/01/2023,18/11/2030,True,False,False,False,False,False,False,True,False,5304,QIBA Pty Ltd,QUEENSLAND INTERNATIONAL BUSINESS ACADEMY,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,01/01/1998,19/11/2023,18/11/2030,,"Level 10, 140 Elizabeth St, SYDNEY, NSW, 2000",New South Wales,-33.877504,151.209826,Education/training Business Or Centre: Privately Operated Registered Training Organisation,35071667108,071667108,http://www.qiba.edu.au,Mrs. Sally Mooney,sally.mooney@qiba.edu.au,0400660711,0292673040,Mrs. Sally Mooney,Chief Operations Officer,,QIBA Pty Ltd,info@qiba.edu.au,,0292673040,Ms Sally Mooney,PEO,principal@qiba.edu.au,0400660711,0292673040,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,30/11/2025,True,True,True,True,True,True,True,True,False,5493,Federation Technology Institute Pty Ltd,Federation Technology Institute;Lyceum English Language Australia,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,10/07/1998,01/12/2018,30/11/2025,,"Level 6 18-38D Siddeley St, DOCKLANDS, VIC, 3008",Victoria,-37.823169,144.952582,Education/training Business Or Centre: Privately Operated Registered Training Organisation,72070984002,070984002,http://www.fti.edu.au,Ms Tahmina Mesbah,ceo@fti.edu.au,0430748433,1300821528,,,Federation Technology Institute,Federation Technology Institute Pty Ltd,info@fti.edu.au,,1300821528,Ms Tahmina Mesbah,Chief Executive Officer,ceo@fti.edu.au,0430748433,1300821528,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,02/09/2025,True,True,True,True,True,True,True,True,False,5877,Lifetime International.Com Pty Ltd,COCOON INTERNATIONAL COLLEGE,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,03/09/1998,03/09/2018,02/09/2025,,"221 Logan Rd, WOOLLOONGABBA, QLD, 4102",Queensland,-27.495191,153.040576,Education/training Business Or Centre: Privately Operated Registered Training Organisation,74080098120,080098120,http://www.cocooncollege.edu.au,Muhammad Latif,latif@cocooncollege.edu.au,0437231040,0738472080,,,Cocoon International College Admin,Lifetime International.Com Pty Ltd,admin@cocooncollege.edu.au,,0738472080,Muhammad Latif,CEO,latif@cocooncollege.edu.au,0437231040,0738472080,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,01/05/2030,True,True,True,True,True,True,True,True,False,60036,Guided Pathways Pty Ltd,Island Health College;Mervic College,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,02/05/2001,02/05/2023,01/05/2030,,"229 Broadway, RESERVOIR, VIC, 3073",Victoria,-37.71735,145.01134,Education/training Business Or Centre: Privately Operated Registered Training Organisation,42009539388,009539388,http://www.islandhealth.tas.edu.au,Mr David Storer,info@merviccollege.edu.au,0466727000,1300198500,,,Mervic College Management,Guided Pathways Pty Ltd,enquiries@merviccollege.edu.au,,0399396691,Mr David Storer,CEO,info@merviccollege.edu.au,0466727000,1300198500,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,14/12/2030,False,False,False,False,False,True,False,False,False,60103,Workforce Development Pty Ltd,Workforce Development,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,06/04/2006,15/12/2023,14/12/2030,,"3 Evans St, COOEE, TAS, 7320",Tasmania,-41.04106,145.87419,Education/training Business Or Centre: Privately Operated Registered Training Organisation,51009561602,009561602,,Mr Kenneth Dorsey,kdorsey@workforcedevelop.com.au,0419595033,0364313505,Mr Kenneth Dorsey,Chairman of Directors,,Workforce Development Pty Ltd,kdorsey@workforcedevelop.com.au,0419595033,0364313505,Mr Kenneth Dorsey,Chairman of Directors,kdorsey@workforcedevelop.com.au,0419595033,0364313505,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,29/06/2026,False,False,False,False,False,True,False,False,False,60142,TasTAFE,,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,01/01/2009,01/10/2019,29/06/2026,,"75 Campbell St, HOBART, TAS, 7000",Tasmania,-42.87784,147.32816,"Technical And Further Education Institute, Skills Institute Or Polytechnic",54248304374,,http://www.tastafe.tas.edu.au,Mr Willliam Henry McShane,CEO@tafe.tas.edu.au,0437192635,0437192635,,,Client Services,TasTAFE,info@tafe.tas.edu.au,1300655307,1300655307,Mr William McShane,Chief Executive Officer,CEO@tafe.tas.edu.au,0361655671,0361655671,True
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,31/12/2026,True,True,True,False,False,False,False,False,False,6074,McEvoy & Doust Pty Ltd,Cornell Institute of Training,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,21/08/1998,01/01/2020,31/12/2026,,"Level 5 440 Elizabeth St, MELBOURNE, VIC, 3000",Victoria,-37.80878,144.96093,Education/training Business Or Centre: Privately Operated Registered Training Organisation,64124718172,124718172,http://www.cornell.vic.edu.au,Mr Arashdeep Singh Brar,arshbrar46@gmail.com,,0452436002,Mr Arashdeep Singh Brar,CEO,,McEvoy & Doust Pty Ltd,arshbrar46@gmail.com,,0452436002,Mr Arashdeep Singh Brar,CEO,arshbrar46@gmail.com,,0452436002,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,18/07/2022,28/02/2031,,,,,,,,,,6330,Unity College Australia Incorporated,Unity College Australia,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,01/02/1999,29/02/2024,28/02/2031,,"Units 5, 10, 14, Belconnen Churches Centre, Belconnen, ACT, 2617",Australian Capital Territory,,,Education/training Business Or Centre: Privately Operated Registered Training Organisation,16467783979,,http://www.unity.edu.au,Ms Jillian Pryor,jillianpryor@unity.edu.au,0412533769,0261610050,Ms Elizabeth Packard,Student Services Administrator,,Unity College Australia Incorporated,lizpackard@unity.edu.au,,0261610050,Ms Elizabeth Packard,Compliance Officer,lizpackard@unity.edu.au,,0261610050,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,23/04/2024,31/03/2026,True,True,True,True,True,True,True,True,False,6372,Institute of Training and Further Education Pty Ltd,Aged Care Training Australia;Child Care Institute of Australia;First Aid Training Australia;HOSPITALITY TRAINING AUSTRALIA;Institute of Training and Further Education;iTFE;Summer School Training Australia;Work Health Safety Training Australia,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,02/03/1999,01/04/2019,31/03/2026,,"Level 2 192-198 High St, NORTHCOTE, VIC, 3070",Victoria,-37.77473,144.99808,Education/training Business Or Centre: Privately Operated Registered Training Organisation,35086004097,086004097,http://www.itfe.edu.au,Mr. Craig Darren McGrath,craig.mcgrath@itfe.edu.au,,0477954545,Mr. Craig Darren McGrath,General Enquiries,,Institute of Training and Further Education Pty Ltd,craig.mcgrath@itfe.edu.au,,0477954545,Mr. Craig Darren McGrath,Registration Enquiries,craig.mcgrath@itfe.edu.au,,0477954545,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,29/03/2026,False,True,False,False,False,False,False,False,False,6527,National Training Centre of Australia Pty Ltd,NATIONAL TRAINING COLLEGE OF AUSTRALIA,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,11/03/1999,31/03/2019,29/03/2026,,"Level 11 190 Queen St, MELBOURNE, VIC, 3000",Victoria,-37.81762,144.96218,Education/training Business Or Centre: Privately Operated Registered Training Organisation,17006178516,006178516,http://www.ntca.edu.au,Mr Bryce Edward M'Gain,CEO@ntca.edu.au,0411091873,0396060032,,,Administration,National Training Centre of Australia Pty Ltd,info@ntca.edu.au,,(03)96060032,Mr Bryce Edward McGain,Chief Executive Officer,ceo@ntca.edu.au,,0396060032,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,08/12/2028,True,False,False,False,False,False,False,False,False,6554,Canterbury Business College Pty Ltd,Canterbury Business College,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,10/12/1998,09/12/2021,08/12/2028,,"level 6, 29-35 Bellevue Street, Surry Hills, NSW, 2010",New South Wales,-33.88389,151.21123,Education/training Business Or Centre: Privately Operated Registered Training Organisation,58083780330,083780330,http://www.canterburybc.com.au,Mr Gajinder Paul,gpaul@canterburybc.com.au,0414780573,0292803733,Mr Gajinder Paul,Director of Student Services,,Canterbury Business College Pty Ltd,gpaul@canterburybc.com.au,0414780573,0292803733,Mr Gajinder Paul,Director of Student Services,gpaul@canterburybc.com.au,0414780573,0292803733,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,30/03/2026,True,True,True,True,True,True,True,True,False,6639,1 EDUCATION PTY LTD,,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,24/03/1999,01/04/2019,30/03/2026,,"6 Energy Cct, ROBINA, QLD, 4226",Queensland,-28.09251,153.39423,Education/training Business Or Centre: Privately Operated Registered Training Organisation,71084295170,084295170,http://www.1education.com.au,Mr. Clint Bryant,clint@1education.com.au,0435484267,0755608970,Mr. Clint Bryant,"Manager, Educational Solutions",,1 EDUCATION PTY LTD,clint@1education.com.au,0435484267,0755608970,Mr. Clint Bryant,"Manager, Educational Solutions",clint@1education.com.au,0435484267,0755608970,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,31/03/2031,True,True,True,True,True,True,True,True,False,70252,AUSTRALIAN HEALTH AND MANAGEMENT INSTITUTE PTY LTD,,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,27/04/2012,01/04/2024,31/03/2031,,"87 Fennell St, NORTH PARRAMATTA, NSW, 2151",New South Wales,-33.80695,151.01314,Education/training Business Or Centre: Privately Operated Registered Training Organisation,33151238685,151238685,http://www.ahmi.edu.au,Ms NOUNOU SRITOH,opmgr@ahmi.edu.au,0402997378,0296873323,,,General Enquiries,AUSTRALIAN HEALTH AND MANAGEMENT INSTITUTE PTY LTD,opmgr@ahmi.edu.au,0296873323,0296873323,Ms NOUNOU SRITOH,Operations Manager,opmgr@ahmi.edu.au,0402997378,0296873323,False
